Test Trajectory,Learner Trajectory,Test Actions,Learner Actions,Test Rewards,Learner Rewards,Test Return,Learner Return
345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1.0556695461273193_1.0966498851776123_0.6769134998321533_1.022433876991272_1.0801604986190796_1.0970090627670288_0.6511991620063782_0.7155353426933289_1.089165449142456_1.0683022737503052_0.6546742916107178_1.0604697465896606_1.110389232635498_1.1243185997009277_0.6765246391296387_1.1008206605911255_1.1086074113845825_1.0925990343093872_1.099470853805542_1.043055534362793_1.0597175359725952_1.3129398822784424_1.0932717323303223_0.6928725242614746,1.0556695461273193_1.0966498851776123_0.6769134998321533_1.022433876991272_1.0801604986190796_1.0970090627670288_0.6511991620063782_0.7155353426933289_1.089165449142456_1.0683022737503052_0.6546742916107178_1.0604697465896606_1.110389232635498_1.1243185997009277_0.6765246391296387_1.1008206605911255_1.1086074113845825_1.0925990343093872_1.099470853805542_1.043055534362793_1.0597175359725952_1.3129398822784424_1.0932717323303223_0.6928725242614746,23.78277027606964,23.78277027606964
345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1.0556695461273193_1.0966498851776123_0.6769134998321533_1.022433876991272_1.0801604986190796_1.0970090627670288_0.6511991620063782_0.7155353426933289_1.089165449142456_1.0683022737503052_0.6546742916107178_1.0604697465896606_1.110389232635498_1.1243185997009277_0.6765246391296387_1.1008206605911255_1.1086074113845825_1.0925990343093872_1.099470853805542_1.043055534362793_1.0597175359725952_1.3129398822784424_1.0932717323303223_0.6928725242614746,1.0556695461273193_1.0966498851776123_0.6769134998321533_1.022433876991272_1.0801604986190796_1.0970090627670288_0.6511991620063782_0.7155353426933289_1.089165449142456_1.0683022737503052_0.6546742916107178_1.0604697465896606_1.110389232635498_1.1243185997009277_0.6765246391296387_1.1008206605911255_1.1086074113845825_1.0925990343093872_1.099470853805542_1.043055534362793_1.0597175359725952_1.3129398822784424_1.0932717323303223_0.6928725242614746,23.78277027606964,23.78277027606964
345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1.0556695461273193_1.0966498851776123_0.6769134998321533_1.022433876991272_1.0801604986190796_1.0970090627670288_0.6511991620063782_0.7155353426933289_1.089165449142456_1.0683022737503052_0.6546742916107178_1.0604697465896606_1.110389232635498_1.1243185997009277_0.6765246391296387_1.1008206605911255_1.1086074113845825_1.0925990343093872_1.099470853805542_1.043055534362793_1.0597175359725952_1.3129398822784424_1.0932717323303223_0.6928725242614746,1.0556695461273193_1.0966498851776123_0.6769134998321533_1.022433876991272_1.0801604986190796_1.0970090627670288_0.6511991620063782_0.7155353426933289_1.089165449142456_1.0683022737503052_0.6546742916107178_1.0604697465896606_1.110389232635498_1.1243185997009277_0.6765246391296387_1.1008206605911255_1.1086074113845825_1.0925990343093872_1.099470853805542_1.043055534362793_1.0597175359725952_1.3129398822784424_1.0932717323303223_0.6928725242614746,23.78277027606964,23.78277027606964
345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1.0556695461273193_1.0966498851776123_0.6769134998321533_1.022433876991272_1.0801604986190796_1.0970090627670288_0.6511991620063782_0.7155353426933289_1.089165449142456_1.0683022737503052_0.6546742916107178_1.0604697465896606_1.110389232635498_1.1243185997009277_0.6765246391296387_1.1008206605911255_1.1086074113845825_1.0925990343093872_1.099470853805542_1.043055534362793_1.0597175359725952_1.3129398822784424_1.0932717323303223_0.6928725242614746,1.0556695461273193_1.0966498851776123_0.6769134998321533_1.022433876991272_1.0801604986190796_1.0970090627670288_0.6511991620063782_0.7155353426933289_1.089165449142456_1.0683022737503052_0.6546742916107178_1.0604697465896606_1.110389232635498_1.1243185997009277_0.6765246391296387_1.1008206605911255_1.1086074113845825_1.0925990343093872_1.099470853805542_1.043055534362793_1.0597175359725952_1.3129398822784424_1.0932717323303223_0.6928725242614746,23.78277027606964,23.78277027606964
345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1.0556695461273193_1.0966498851776123_0.6769134998321533_1.022433876991272_1.0801604986190796_1.0970090627670288_0.6511991620063782_0.7155353426933289_1.089165449142456_1.0683022737503052_0.6546742916107178_1.0604697465896606_1.110389232635498_1.1243185997009277_0.6765246391296387_1.1008206605911255_1.1086074113845825_1.0925990343093872_1.099470853805542_1.043055534362793_1.0597175359725952_1.3129398822784424_1.0932717323303223_0.6928725242614746,1.0556695461273193_1.0966498851776123_0.6769134998321533_1.022433876991272_1.0801604986190796_1.0970090627670288_0.6511991620063782_0.7155353426933289_1.089165449142456_1.0683022737503052_0.6546742916107178_1.0604697465896606_1.110389232635498_1.1243185997009277_0.6765246391296387_1.1008206605911255_1.1086074113845825_1.0925990343093872_1.099470853805542_1.043055534362793_1.0597175359725952_1.3129398822784424_1.0932717323303223_0.6928725242614746,23.78277027606964,23.78277027606964
345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1.0556695461273193_1.0966498851776123_0.6769134998321533_1.022433876991272_1.0801604986190796_1.0970090627670288_0.6511991620063782_0.7155353426933289_1.089165449142456_1.0683022737503052_0.6546742916107178_1.0604697465896606_1.110389232635498_1.1243185997009277_0.6765246391296387_1.1008206605911255_1.1086074113845825_1.0925990343093872_1.099470853805542_1.043055534362793_1.0597175359725952_1.3129398822784424_1.0932717323303223_0.6928725242614746,1.0556695461273193_1.0966498851776123_0.6769134998321533_1.022433876991272_1.0801604986190796_1.0970090627670288_0.6511991620063782_0.7155353426933289_1.089165449142456_1.0683022737503052_0.6546742916107178_1.0604697465896606_1.110389232635498_1.1243185997009277_0.6765246391296387_1.1008206605911255_1.1086074113845825_1.0925990343093872_1.099470853805542_1.043055534362793_1.0597175359725952_1.3129398822784424_1.0932717323303223_0.6928725242614746,23.78277027606964,23.78277027606964
345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1.0556695461273193_1.0966498851776123_0.6769134998321533_1.022433876991272_1.0801604986190796_1.0970090627670288_0.6511991620063782_0.7155353426933289_1.089165449142456_1.0683022737503052_0.6546742916107178_1.0604697465896606_1.110389232635498_1.1243185997009277_0.6765246391296387_1.1008206605911255_1.1086074113845825_1.0925990343093872_1.099470853805542_1.043055534362793_1.0597175359725952_1.3129398822784424_1.0932717323303223_0.6928725242614746,1.0556695461273193_1.0966498851776123_0.6769134998321533_1.022433876991272_1.0801604986190796_1.0970090627670288_0.6511991620063782_0.7155353426933289_1.089165449142456_1.0683022737503052_0.6546742916107178_1.0604697465896606_1.110389232635498_1.1243185997009277_0.6765246391296387_1.1008206605911255_1.1086074113845825_1.0925990343093872_1.099470853805542_1.043055534362793_1.0597175359725952_1.3129398822784424_1.0932717323303223_0.6928725242614746,23.78277027606964,23.78277027606964
345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1.0556695461273193_1.0966498851776123_0.6769134998321533_1.022433876991272_1.0801604986190796_1.0970090627670288_0.6511991620063782_0.7155353426933289_1.089165449142456_1.0683022737503052_0.6546742916107178_1.0604697465896606_1.110389232635498_1.1243185997009277_0.6765246391296387_1.1008206605911255_1.1086074113845825_1.0925990343093872_1.099470853805542_1.043055534362793_1.0597175359725952_1.3129398822784424_1.0932717323303223_0.6928725242614746,1.0556695461273193_1.0966498851776123_0.6769134998321533_1.022433876991272_1.0801604986190796_1.0970090627670288_0.6511991620063782_0.7155353426933289_1.089165449142456_1.0683022737503052_0.6546742916107178_1.0604697465896606_1.110389232635498_1.1243185997009277_0.6765246391296387_1.1008206605911255_1.1086074113845825_1.0925990343093872_1.099470853805542_1.043055534362793_1.0597175359725952_1.3129398822784424_1.0932717323303223_0.6928725242614746,23.78277027606964,23.78277027606964
345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1.0556695461273193_1.0966498851776123_0.6769134998321533_1.022433876991272_1.0801604986190796_1.0970090627670288_0.6511991620063782_0.7155353426933289_1.089165449142456_1.0683022737503052_0.6546742916107178_1.0604697465896606_1.110389232635498_1.1243185997009277_0.6765246391296387_1.1008206605911255_1.1086074113845825_1.0925990343093872_1.099470853805542_1.043055534362793_1.0597175359725952_1.3129398822784424_1.0932717323303223_0.6928725242614746,1.0556695461273193_1.0966498851776123_0.6769134998321533_1.022433876991272_1.0801604986190796_1.0970090627670288_0.6511991620063782_0.7155353426933289_1.089165449142456_1.0683022737503052_0.6546742916107178_1.0604697465896606_1.110389232635498_1.1243185997009277_0.6765246391296387_1.1008206605911255_1.1086074113845825_1.0925990343093872_1.099470853805542_1.043055534362793_1.0597175359725952_1.3129398822784424_1.0932717323303223_0.6928725242614746,23.78277027606964,23.78277027606964
345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1.0556695461273193_1.0966498851776123_0.6769134998321533_1.022433876991272_1.0801604986190796_1.0970090627670288_0.6511991620063782_0.7155353426933289_1.089165449142456_1.0683022737503052_0.6546742916107178_1.0604697465896606_1.110389232635498_1.1243185997009277_0.6765246391296387_1.1008206605911255_1.1086074113845825_1.0925990343093872_1.099470853805542_1.043055534362793_1.0597175359725952_1.3129398822784424_1.0932717323303223_0.6928725242614746,1.0556695461273193_1.0966498851776123_0.6769134998321533_1.022433876991272_1.0801604986190796_1.0970090627670288_0.6511991620063782_0.7155353426933289_1.089165449142456_1.0683022737503052_0.6546742916107178_1.0604697465896606_1.110389232635498_1.1243185997009277_0.6765246391296387_1.1008206605911255_1.1086074113845825_1.0925990343093872_1.099470853805542_1.043055534362793_1.0597175359725952_1.3129398822784424_1.0932717323303223_0.6928725242614746,23.78277027606964,23.78277027606964
390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1.0833606719970703_0.716051459312439_1.022433876991272_1.0801604986190796_1.0970090627670288_0.6511991620063782_0.7155353426933289_1.089165449142456_1.0683022737503052_0.6546742916107178_1.0604697465896606_1.110389232635498_1.1243185997009277_0.6765246391296387_1.1008206605911255_1.1086074113845825_1.0925990343093872_1.099470853805542_1.043055534362793_1.0597175359725952_1.3129398822784424_1.0932717323303223_0.6928725242614746,1.0833606719970703_0.716051459312439_1.022433876991272_1.0801604986190796_1.0970090627670288_0.6511991620063782_0.7155353426933289_1.089165449142456_1.0683022737503052_0.6546742916107178_1.0604697465896606_1.110389232635498_1.1243185997009277_0.6765246391296387_1.1008206605911255_1.1086074113845825_1.0925990343093872_1.099470853805542_1.043055534362793_1.0597175359725952_1.3129398822784424_1.0932717323303223_0.6928725242614746,22.752949476242065,22.752949476242065
390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1.0833606719970703_0.716051459312439_1.022433876991272_1.0801604986190796_1.0970090627670288_0.6511991620063782_0.7155353426933289_1.089165449142456_1.0683022737503052_0.6546742916107178_1.0604697465896606_1.110389232635498_1.1243185997009277_0.6765246391296387_1.1008206605911255_1.1086074113845825_1.0925990343093872_1.099470853805542_1.043055534362793_1.0597175359725952_1.3129398822784424_1.0932717323303223_0.6928725242614746,1.0833606719970703_0.716051459312439_1.022433876991272_1.0801604986190796_1.0970090627670288_0.6511991620063782_0.7155353426933289_1.089165449142456_1.0683022737503052_0.6546742916107178_1.0604697465896606_1.110389232635498_1.1243185997009277_0.6765246391296387_1.1008206605911255_1.1086074113845825_1.0925990343093872_1.099470853805542_1.043055534362793_1.0597175359725952_1.3129398822784424_1.0932717323303223_0.6928725242614746,22.752949476242065,22.752949476242065
390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1.0833606719970703_0.716051459312439_1.022433876991272_1.0801604986190796_1.0970090627670288_0.6511991620063782_0.7155353426933289_1.089165449142456_1.0683022737503052_0.6546742916107178_1.0604697465896606_1.110389232635498_1.1243185997009277_0.6765246391296387_1.1008206605911255_1.1086074113845825_1.0925990343093872_1.099470853805542_1.043055534362793_1.0597175359725952_1.3129398822784424_1.0932717323303223_0.6928725242614746,1.0833606719970703_0.716051459312439_1.022433876991272_1.0801604986190796_1.0970090627670288_0.6511991620063782_0.7155353426933289_1.089165449142456_1.0683022737503052_0.6546742916107178_1.0604697465896606_1.110389232635498_1.1243185997009277_0.6765246391296387_1.1008206605911255_1.1086074113845825_1.0925990343093872_1.099470853805542_1.043055534362793_1.0597175359725952_1.3129398822784424_1.0932717323303223_0.6928725242614746,22.752949476242065,22.752949476242065
390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1.0833606719970703_0.716051459312439_1.022433876991272_1.0801604986190796_1.0970090627670288_0.6511991620063782_0.7155353426933289_1.089165449142456_1.0683022737503052_0.6546742916107178_1.0604697465896606_1.110389232635498_1.1243185997009277_0.6765246391296387_1.1008206605911255_1.1086074113845825_1.0925990343093872_1.099470853805542_1.043055534362793_1.0597175359725952_1.3129398822784424_1.0932717323303223_0.6928725242614746,1.0833606719970703_0.716051459312439_1.022433876991272_1.0801604986190796_1.0970090627670288_0.6511991620063782_0.7155353426933289_1.089165449142456_1.0683022737503052_0.6546742916107178_1.0604697465896606_1.110389232635498_1.1243185997009277_0.6765246391296387_1.1008206605911255_1.1086074113845825_1.0925990343093872_1.099470853805542_1.043055534362793_1.0597175359725952_1.3129398822784424_1.0932717323303223_0.6928725242614746,22.752949476242065,22.752949476242065
390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1.0833606719970703_0.716051459312439_1.022433876991272_1.0801604986190796_1.0970090627670288_0.6511991620063782_0.7155353426933289_1.089165449142456_1.0683022737503052_0.6546742916107178_1.0604697465896606_1.110389232635498_1.1243185997009277_0.6765246391296387_1.1008206605911255_1.1086074113845825_1.0925990343093872_1.099470853805542_1.043055534362793_1.0597175359725952_1.3129398822784424_1.0932717323303223_0.6928725242614746,1.0833606719970703_0.716051459312439_1.022433876991272_1.0801604986190796_1.0970090627670288_0.6511991620063782_0.7155353426933289_1.089165449142456_1.0683022737503052_0.6546742916107178_1.0604697465896606_1.110389232635498_1.1243185997009277_0.6765246391296387_1.1008206605911255_1.1086074113845825_1.0925990343093872_1.099470853805542_1.043055534362793_1.0597175359725952_1.3129398822784424_1.0932717323303223_0.6928725242614746,22.752949476242065,22.752949476242065
390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1.0833606719970703_0.716051459312439_1.022433876991272_1.0801604986190796_1.0970090627670288_0.6511991620063782_0.7155353426933289_1.089165449142456_1.0683022737503052_0.6546742916107178_1.0604697465896606_1.110389232635498_1.1243185997009277_0.6765246391296387_1.1008206605911255_1.1086074113845825_1.0925990343093872_1.099470853805542_1.043055534362793_1.0597175359725952_1.3129398822784424_1.0932717323303223_0.6928725242614746,1.0833606719970703_0.716051459312439_1.022433876991272_1.0801604986190796_1.0970090627670288_0.6511991620063782_0.7155353426933289_1.089165449142456_1.0683022737503052_0.6546742916107178_1.0604697465896606_1.110389232635498_1.1243185997009277_0.6765246391296387_1.1008206605911255_1.1086074113845825_1.0925990343093872_1.099470853805542_1.043055534362793_1.0597175359725952_1.3129398822784424_1.0932717323303223_0.6928725242614746,22.752949476242065,22.752949476242065
248_31_357_40_49_364_46_43_38_36_247_354_56_10_59_6_66,248_31_356_35_338_361_352_0_366_351_248_31_356_35_338_361_352_0_366_351_248_31_356_35_338_361_352_0_366_351_248_31_356_35_338_361_352_0_366_351_248_31_356_35_338_361_352_0_366_351_248,0_0_0_1_1_2_1_0_1_0_0_1_0_1_1_0,0_1_0_1_1_1_1_1_1_2_0_1_0_1_1_1_1_1_1_2_0_1_0_1_1_1_1_1_1_2_0_1_0_1_1_1_1_1_1_2_0_1_0_1_1_1_1_1_1_2,1.120826005935669_1.1023156642913818_1.0971903800964355_1.0543291568756104_1.0593644380569458_1.3840476274490356_1.027117371559143_1.106393575668335_1.0459539890289307_1.3972892761230469_0.6710826754570007_1.0574754476547241_1.103131890296936_1.0594651699066162_1.3095835447311401_1.0946773290634155,1.1164255142211914_1.053040862083435_1.1242625713348389_1.0614118576049805_1.0620734691619873_1.0598411560058594_1.0602993965148926_1.0473523139953613_1.0639151334762573_1.388922095298767_1.1164255142211914_1.053040862083435_1.1242625713348389_1.0614118576049805_1.0620734691619873_1.0598411560058594_1.0602993965148926_1.0473523139953613_1.0639151334762573_1.388922095298767_1.1164255142211914_1.053040862083435_1.1242625713348389_1.0614118576049805_1.0620734691619873_1.0598411560058594_1.0602993965148926_1.0473523139953613_1.0639151334762573_1.388922095298767_1.1164255142211914_1.053040862083435_1.1242625713348389_1.0614118576049805_1.0620734691619873_1.0598411560058594_1.0602993965148926_1.0473523139953613_1.0639151334762573_1.388922095298767_1.1164255142211914_1.053040862083435_1.1242625713348389_1.0614118576049805_1.0620734691619873_1.0598411560058594_1.0602993965148926_1.0473523139953613_1.0639151334762573_1.388922095298767,17.690243542194366,55.187721848487854
367_400_286_235_246_34_33_31_357_40_49_364_46_41_378_381_352_1_127_408_71,367_400_286_235_246_34_33_31_357_40_49_364_46_41_378_381_352_1_127_408_71,1_0_0_0_0_0_0_0_0_1_1_2_0_0_0_1_0_0_1_0,1_0_0_0_0_0_0_0_0_1_1_2_0_0_0_1_0_0_1_0,1.0222004652023315_1.1413190364837646_1.102189302444458_1.1234421730041504_0.6764620542526245_1.0999552011489868_1.107303261756897_1.103165626525879_1.0980207920074463_1.049407720565796_1.059322714805603_1.3934706449508667_1.0888381004333496_1.102616786956787_0.6663968563079834_1.06451416015625_1.0895360708236694_0.6777841448783875_1.0570021867752075_1.0950706005096436,1.0222004652023315_1.1413190364837646_1.102189302444458_1.1234421730041504_0.6764620542526245_1.0999552011489868_1.107303261756897_1.103165626525879_1.0980207920074463_1.049407720565796_1.059322714805603_1.3934706449508667_1.0888381004333496_1.102616786956787_0.6663968563079834_1.06451416015625_1.0895360708236694_0.6777841448783875_1.0570021867752075_1.0950706005096436,20.818017899990082,20.818017899990082
390_344_168_374_156_157_176_177_188_146_148_227_151_152_153,390_344_168_374_156_157_176_177_189_190_211_202_234_200_208_145_146_148_227_151_152_154_4_0_366_351_248_30_237_233_234_200_208_145_146_148_227_151_152_154_4_0_366_351_248_30_237_233_234_200_208,0_0_1_1_0_0_0_1_1_0_0_2_0_0,0_0_1_1_0_0_0_0_1_0_1_1_0_1_1_1_0_0_2_0_1_0_N/A_1_1_2_1_0_1_1_0_1_1_1_0_0_2_0_1_0_N/A_1_1_2_1_0_1_1_0_1,1.065242052078247_0.7118276953697205_1.0406475067138672_1.0703097581863403_1.0964245796203613_0.6542906165122986_0.7061895728111267_1.014232873916626_1.0960677862167358_0.6783132553100586_0.6756349205970764_1.3996872901916504_0.6754394769668579_1.0902177095413208,1.073543906211853_0.7163639068603516_1.0301496982574463_1.0774282217025757_1.0981502532958984_0.6533054113388062_0.7084574699401855_1.0916117429733276_1.0635472536087036_0.6591339707374573_1.0608806610107422_1.0661941766738892_0.6842010021209717_1.0468500852584839_1.0681753158569336_1.0549170970916748_0.6817110776901245_0.6773200631141663_1.3942437171936035_0.6774420142173767_1.0493559837341309_0.6668804883956909_N/A_1.0443370342254639_1.0637909173965454_1.3792033195495605_1.0586566925048828_1.1102209091186523_1.0412447452545166_1.0717270374298096_0.6842010021209717_1.0468500852584839_1.0681753158569336_1.0549170970916748_0.6817110776901245_0.6773200631141663_1.3942437171936035_0.6774420142173767_1.0493559837341309_0.6668804883956909_N/A_1.0443370342254639_1.0637909173965454_1.3792033195495605_1.0586566925048828_1.1102209091186523_1.0412447452545166_1.0717270374298096_0.6842010021209717_1.0468500852584839,12.974525094032288,46.57037276029587
324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_153_156_157_176,324_326_280_397_385_90_88_0_366_351_248_30_237_233_234_200_208_145_146_148_227_151_152_154_4_0_366_351_248_30_237_233_234_200_208_145_146_148_227_151_152_154_4_0_366_351_248_30_237_233_234,0_1_0_0_1_0_1_0_1_2_0_1_0_1_1_0_1_1_1_0_0_2_0_0_1_0_0,0_1_0_0_0_1_N/A_1_1_2_1_0_1_1_0_1_1_1_0_0_2_0_1_0_N/A_1_1_2_1_0_1_1_0_1_1_1_0_0_2_0_1_0_N/A_1_1_2_1_0_1_1,0.6945670247077942_1.0564662218093872_0.6772841811180115_1.0911973714828491_1.0218801498413086_1.1292731761932373_1.0578526258468628_0.66905677318573_1.0362352132797241_1.410998821258545_1.096509575843811_1.0574475526809692_1.1066498756408691_1.0366992950439453_1.073813796043396_0.6889858245849609_1.0394560098648071_1.0654377937316895_1.0569393634796143_0.6784511208534241_0.6761020421981812_1.3988120555877686_0.6757174730300903_1.084596037864685_1.1012182235717773_1.1004027128219604_0.6607764959335327,0.6969694495201111_1.0632102489471436_0.6776959300041199_1.0946813821792603_1.0741686820983887_1.0554054975509644_N/A_1.0447664260864258_1.06458580493927_1.3823330402374268_1.0596721172332764_1.1076000928878784_1.0434765815734863_1.0727431774139404_0.6863171458244324_1.0449914932250977_1.0673072338104248_1.0554090738296509_0.6816085577011108_0.6767340302467346_1.3943651914596558_0.6770601272583008_1.0499622821807861_0.6668804883956909_N/A_1.0447664260864258_1.06458580493927_1.3823330402374268_1.0596721172332764_1.1076000928878784_1.0434765815734863_1.0727431774139404_0.6863171458244324_1.0449914932250977_1.0673072338104248_1.0554090738296509_0.6816085577011108_0.6767340302467346_1.3943651914596558_0.6770601272583008_1.0499622821807861_0.6668804883956909_N/A_1.0447664260864258_1.06458580493927_1.3823330402374268_1.0596721172332764_1.1076000928878784_1.0434765815734863_1.0727431774139404,26.442826807498932,46.98893415927887
345_169_369_168_374_156_157_176_177_189_191_193_180_316_187,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_30_236_376_231_198_196_195_180_315_185_179_417_413_250_410_412_187,1_0_0_1_1_0_0_0_0_0_0_1_0_0,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_1_1_1_0_1_1_1_1_1_1_1_0_0_0_0_0_0,1.051623821258545_1.099624514579773_0.6744018793106079_1.044480562210083_1.0882962942123413_1.0996067523956299_0.657108724117279_0.7010653614997864_1.0955346822738647_1.0872877836227417_1.114608883857727_1.0730160474777222_1.0982890129089355_1.101830005645752,1.051623821258545_1.099624514579773_0.6744018793106079_1.044480562210083_1.0882962942123413_1.0996067523956299_0.657108724117279_0.7010653614997864_1.0955346822738647_1.0671476125717163_0.6622548699378967_1.06264328956604_1.0996077060699463_1.1192072629928589_0.6764960885047913_1.0964423418045044_1.0459492206573486_1.0581034421920776_1.0564775466918945_0.6803870797157288_1.0545742511749268_1.0528950691223145_1.0659167766571045_1.0598150491714478_1.0579365491867065_1.0586459636688232_1.0449302196502686_1.3769071102142334_0.6885575652122498_0.673510730266571_0.6804780960083008_1.101179838180542_1.1008442640304565,13.986774325370789,32.15265053510666
