Test Trajectory,Learner Trajectory,Test Actions,Learner Actions,Test Rewards,Learner Rewards,Test Return,Learner Return
345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_47_355_20_23_73_22_329_88_0_365_362_358_380_377_42_48_44_51,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_0_0_1_0_0_0_0_1_N/A_0_0_0_0_0_0_1_0_0,1.1921992301940918_1.0719239711761475_0.7182797789573669_1.1608953475952148_1.2135642766952515_1.0831338167190552_0.6760619282722473_0.7628869414329529_1.0735259056091309_1.1997296810150146_0.6962843537330627_1.189063310623169_1.079667568206787_1.0937438011169434_0.7194111347198486_1.081605076789856_1.0778489112854004_1.0823376178741455_1.0843758583068848_1.1553845405578613_1.1904616355895996_1.4650377035140991_1.0525929927825928_0.7350642681121826,1.1921992301940918_1.0719239711761475_0.7182797789573669_1.1608953475952148_1.2135642766952515_1.0831338167190552_0.6760619282722473_0.7628869414329529_1.0735259056091309_1.1997296810150146_0.6962843537330627_1.189063310623169_1.079667568206787_1.0937438011169434_0.7194111347198486_1.081605076789856_1.0778489112854004_1.0823376178741455_1.0843758583068848_1.1553845405578613_1.1904616355895996_1.4075831174850464_0.6995726823806763_1.1948820352554321_0.7001065611839294_0.7074581384658813_1.0733604431152344_0.7203587889671326_1.1478381156921387_N/A_1.0718814134597778_1.0689949989318848_0.7188507318496704_1.0761873722076416_1.0732700824737549_1.0785167217254639_1.1529695987701416_1.0525929927825928_0.7350642681121826,24.855079650878906,38.28187274932861
345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_47_355_20_23_73_22_329_88_0_365_362_358_380_377_42_48_44_51,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_0_0_1_0_0_0_0_1_N/A_0_0_0_0_0_0_1_0_0,1.1921992301940918_1.0719239711761475_0.7182797789573669_1.1608953475952148_1.2135642766952515_1.0831338167190552_0.6760619282722473_0.7628869414329529_1.0735259056091309_1.1997296810150146_0.6962843537330627_1.189063310623169_1.079667568206787_1.0937438011169434_0.7194111347198486_1.081605076789856_1.0778489112854004_1.0823376178741455_1.0843758583068848_1.1553845405578613_1.1904616355895996_1.4650377035140991_1.0525929927825928_0.7350642681121826,1.1921992301940918_1.0719239711761475_0.7182797789573669_1.1608953475952148_1.2135642766952515_1.0831338167190552_0.6760619282722473_0.7628869414329529_1.0735259056091309_1.1997296810150146_0.6962843537330627_1.189063310623169_1.079667568206787_1.0937438011169434_0.7194111347198486_1.081605076789856_1.0778489112854004_1.0823376178741455_1.0843758583068848_1.1553845405578613_1.1904616355895996_1.4075831174850464_0.6995726823806763_1.1948820352554321_0.7001065611839294_0.7074581384658813_1.0733604431152344_0.7203587889671326_1.1478381156921387_N/A_1.0718814134597778_1.0689949989318848_0.7188507318496704_1.0761873722076416_1.0732700824737549_1.0785167217254639_1.1529695987701416_1.0525929927825928_0.7350642681121826,24.855079650878906,38.28187274932861
345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_47_355_20_23_73_22_329_88_0_365_362_358_380_377_42_48_44_51,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_0_0_1_0_0_0_0_1_N/A_0_0_0_0_0_0_1_0_0,1.1921992301940918_1.0719239711761475_0.7182797789573669_1.1608953475952148_1.2135642766952515_1.0831338167190552_0.6760619282722473_0.7628869414329529_1.0735259056091309_1.1997296810150146_0.6962843537330627_1.189063310623169_1.079667568206787_1.0937438011169434_0.7194111347198486_1.081605076789856_1.0778489112854004_1.0823376178741455_1.0843758583068848_1.1553845405578613_1.1904616355895996_1.4650377035140991_1.0525929927825928_0.7350642681121826,1.1921992301940918_1.0719239711761475_0.7182797789573669_1.1608953475952148_1.2135642766952515_1.0831338167190552_0.6760619282722473_0.7628869414329529_1.0735259056091309_1.1997296810150146_0.6962843537330627_1.189063310623169_1.079667568206787_1.0937438011169434_0.7194111347198486_1.081605076789856_1.0778489112854004_1.0823376178741455_1.0843758583068848_1.1553845405578613_1.1904616355895996_1.4075831174850464_0.6995726823806763_1.1948820352554321_0.7001065611839294_0.7074581384658813_1.0733604431152344_0.7203587889671326_1.1478381156921387_N/A_1.0718814134597778_1.0689949989318848_0.7188507318496704_1.0761873722076416_1.0732700824737549_1.0785167217254639_1.1529695987701416_1.0525929927825928_0.7350642681121826,24.855079650878906,38.28187274932861
345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_47_355_20_23_73_22_329_88_0_365_362_358_380_377_42_48_44_51,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_0_0_1_0_0_0_0_1_N/A_0_0_0_0_0_0_1_0_0,1.1921992301940918_1.0719239711761475_0.7182797789573669_1.1608953475952148_1.2135642766952515_1.0831338167190552_0.6760619282722473_0.7628869414329529_1.0735259056091309_1.1997296810150146_0.6962843537330627_1.189063310623169_1.079667568206787_1.0937438011169434_0.7194111347198486_1.081605076789856_1.0778489112854004_1.0823376178741455_1.0843758583068848_1.1553845405578613_1.1904616355895996_1.4650377035140991_1.0525929927825928_0.7350642681121826,1.1921992301940918_1.0719239711761475_0.7182797789573669_1.1608953475952148_1.2135642766952515_1.0831338167190552_0.6760619282722473_0.7628869414329529_1.0735259056091309_1.1997296810150146_0.6962843537330627_1.189063310623169_1.079667568206787_1.0937438011169434_0.7194111347198486_1.081605076789856_1.0778489112854004_1.0823376178741455_1.0843758583068848_1.1553845405578613_1.1904616355895996_1.4075831174850464_0.6995726823806763_1.1948820352554321_0.7001065611839294_0.7074581384658813_1.0733604431152344_0.7203587889671326_1.1478381156921387_N/A_1.0718814134597778_1.0689949989318848_0.7188507318496704_1.0761873722076416_1.0732700824737549_1.0785167217254639_1.1529695987701416_1.0525929927825928_0.7350642681121826,24.855079650878906,38.28187274932861
345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_47_355_20_23_73_22_329_88_0_365_362_358_380_377_42_48_44_51,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_0_0_1_0_0_0_0_1_N/A_0_0_0_0_0_0_1_0_0,1.1921992301940918_1.0719239711761475_0.7182797789573669_1.1608953475952148_1.2135642766952515_1.0831338167190552_0.6760619282722473_0.7628869414329529_1.0735259056091309_1.1997296810150146_0.6962843537330627_1.189063310623169_1.079667568206787_1.0937438011169434_0.7194111347198486_1.081605076789856_1.0778489112854004_1.0823376178741455_1.0843758583068848_1.1553845405578613_1.1904616355895996_1.4650377035140991_1.0525929927825928_0.7350642681121826,1.1921992301940918_1.0719239711761475_0.7182797789573669_1.1608953475952148_1.2135642766952515_1.0831338167190552_0.6760619282722473_0.7628869414329529_1.0735259056091309_1.1997296810150146_0.6962843537330627_1.189063310623169_1.079667568206787_1.0937438011169434_0.7194111347198486_1.081605076789856_1.0778489112854004_1.0823376178741455_1.0843758583068848_1.1553845405578613_1.1904616355895996_1.4075831174850464_0.6995726823806763_1.1948820352554321_0.7001065611839294_0.7074581384658813_1.0733604431152344_0.7203587889671326_1.1478381156921387_N/A_1.0718814134597778_1.0689949989318848_0.7188507318496704_1.0761873722076416_1.0732700824737549_1.0785167217254639_1.1529695987701416_1.0525929927825928_0.7350642681121826,24.855079650878906,38.28187274932861
345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_47_355_20_23_73_22_329_88_0_365_362_358_380_377_42_48_44_51,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_0_0_1_0_0_0_0_1_N/A_0_0_0_0_0_0_1_0_0,1.1921992301940918_1.0719239711761475_0.7182797789573669_1.1608953475952148_1.2135642766952515_1.0831338167190552_0.6760619282722473_0.7628869414329529_1.0735259056091309_1.1997296810150146_0.6962843537330627_1.189063310623169_1.079667568206787_1.0937438011169434_0.7194111347198486_1.081605076789856_1.0778489112854004_1.0823376178741455_1.0843758583068848_1.1553845405578613_1.1904616355895996_1.4650377035140991_1.0525929927825928_0.7350642681121826,1.1921992301940918_1.0719239711761475_0.7182797789573669_1.1608953475952148_1.2135642766952515_1.0831338167190552_0.6760619282722473_0.7628869414329529_1.0735259056091309_1.1997296810150146_0.6962843537330627_1.189063310623169_1.079667568206787_1.0937438011169434_0.7194111347198486_1.081605076789856_1.0778489112854004_1.0823376178741455_1.0843758583068848_1.1553845405578613_1.1904616355895996_1.4075831174850464_0.6995726823806763_1.1948820352554321_0.7001065611839294_0.7074581384658813_1.0733604431152344_0.7203587889671326_1.1478381156921387_N/A_1.0718814134597778_1.0689949989318848_0.7188507318496704_1.0761873722076416_1.0732700824737549_1.0785167217254639_1.1529695987701416_1.0525929927825928_0.7350642681121826,24.855079650878906,38.28187274932861
345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_47_355_20_23_73_22_329_88_0_365_362_358_380_377_42_48_44_51,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_0_0_1_0_0_0_0_1_N/A_0_0_0_0_0_0_1_0_0,1.1921992301940918_1.0719239711761475_0.7182797789573669_1.1608953475952148_1.2135642766952515_1.0831338167190552_0.6760619282722473_0.7628869414329529_1.0735259056091309_1.1997296810150146_0.6962843537330627_1.189063310623169_1.079667568206787_1.0937438011169434_0.7194111347198486_1.081605076789856_1.0778489112854004_1.0823376178741455_1.0843758583068848_1.1553845405578613_1.1904616355895996_1.4650377035140991_1.0525929927825928_0.7350642681121826,1.1921992301940918_1.0719239711761475_0.7182797789573669_1.1608953475952148_1.2135642766952515_1.0831338167190552_0.6760619282722473_0.7628869414329529_1.0735259056091309_1.1997296810150146_0.6962843537330627_1.189063310623169_1.079667568206787_1.0937438011169434_0.7194111347198486_1.081605076789856_1.0778489112854004_1.0823376178741455_1.0843758583068848_1.1553845405578613_1.1904616355895996_1.4075831174850464_0.6995726823806763_1.1948820352554321_0.7001065611839294_0.7074581384658813_1.0733604431152344_0.7203587889671326_1.1478381156921387_N/A_1.0718814134597778_1.0689949989318848_0.7188507318496704_1.0761873722076416_1.0732700824737549_1.0785167217254639_1.1529695987701416_1.0525929927825928_0.7350642681121826,24.855079650878906,38.28187274932861
345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_47_355_20_23_73_22_329_88_0_365_362_358_380_377_42_48_44_51,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_0_0_1_0_0_0_0_1_N/A_0_0_0_0_0_0_1_0_0,1.1921992301940918_1.0719239711761475_0.7182797789573669_1.1608953475952148_1.2135642766952515_1.0831338167190552_0.6760619282722473_0.7628869414329529_1.0735259056091309_1.1997296810150146_0.6962843537330627_1.189063310623169_1.079667568206787_1.0937438011169434_0.7194111347198486_1.081605076789856_1.0778489112854004_1.0823376178741455_1.0843758583068848_1.1553845405578613_1.1904616355895996_1.4650377035140991_1.0525929927825928_0.7350642681121826,1.1921992301940918_1.0719239711761475_0.7182797789573669_1.1608953475952148_1.2135642766952515_1.0831338167190552_0.6760619282722473_0.7628869414329529_1.0735259056091309_1.1997296810150146_0.6962843537330627_1.189063310623169_1.079667568206787_1.0937438011169434_0.7194111347198486_1.081605076789856_1.0778489112854004_1.0823376178741455_1.0843758583068848_1.1553845405578613_1.1904616355895996_1.4075831174850464_0.6995726823806763_1.1948820352554321_0.7001065611839294_0.7074581384658813_1.0733604431152344_0.7203587889671326_1.1478381156921387_N/A_1.0718814134597778_1.0689949989318848_0.7188507318496704_1.0761873722076416_1.0732700824737549_1.0785167217254639_1.1529695987701416_1.0525929927825928_0.7350642681121826,24.855079650878906,38.28187274932861
345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_47_355_20_23_73_22_329_88_0_365_362_358_380_377_42_48_44_51,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_0_0_1_0_0_0_0_1_N/A_0_0_0_0_0_0_1_0_0,1.1921992301940918_1.0719239711761475_0.7182797789573669_1.1608953475952148_1.2135642766952515_1.0831338167190552_0.6760619282722473_0.7628869414329529_1.0735259056091309_1.1997296810150146_0.6962843537330627_1.189063310623169_1.079667568206787_1.0937438011169434_0.7194111347198486_1.081605076789856_1.0778489112854004_1.0823376178741455_1.0843758583068848_1.1553845405578613_1.1904616355895996_1.4650377035140991_1.0525929927825928_0.7350642681121826,1.1921992301940918_1.0719239711761475_0.7182797789573669_1.1608953475952148_1.2135642766952515_1.0831338167190552_0.6760619282722473_0.7628869414329529_1.0735259056091309_1.1997296810150146_0.6962843537330627_1.189063310623169_1.079667568206787_1.0937438011169434_0.7194111347198486_1.081605076789856_1.0778489112854004_1.0823376178741455_1.0843758583068848_1.1553845405578613_1.1904616355895996_1.4075831174850464_0.6995726823806763_1.1948820352554321_0.7001065611839294_0.7074581384658813_1.0733604431152344_0.7203587889671326_1.1478381156921387_N/A_1.0718814134597778_1.0689949989318848_0.7188507318496704_1.0761873722076416_1.0732700824737549_1.0785167217254639_1.1529695987701416_1.0525929927825928_0.7350642681121826,24.855079650878906,38.28187274932861
345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_47_355_20_23_73_22_329_88_0_365_362_358_380_377_42_48_44_51,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_0_0_1_0_0_0_0_1_N/A_0_0_0_0_0_0_1_0_0,1.1921992301940918_1.0719239711761475_0.7182797789573669_1.1608953475952148_1.2135642766952515_1.0831338167190552_0.6760619282722473_0.7628869414329529_1.0735259056091309_1.1997296810150146_0.6962843537330627_1.189063310623169_1.079667568206787_1.0937438011169434_0.7194111347198486_1.081605076789856_1.0778489112854004_1.0823376178741455_1.0843758583068848_1.1553845405578613_1.1904616355895996_1.4650377035140991_1.0525929927825928_0.7350642681121826,1.1921992301940918_1.0719239711761475_0.7182797789573669_1.1608953475952148_1.2135642766952515_1.0831338167190552_0.6760619282722473_0.7628869414329529_1.0735259056091309_1.1997296810150146_0.6962843537330627_1.189063310623169_1.079667568206787_1.0937438011169434_0.7194111347198486_1.081605076789856_1.0778489112854004_1.0823376178741455_1.0843758583068848_1.1553845405578613_1.1904616355895996_1.4075831174850464_0.6995726823806763_1.1948820352554321_0.7001065611839294_0.7074581384658813_1.0733604431152344_0.7203587889671326_1.1478381156921387_N/A_1.0718814134597778_1.0689949989318848_0.7188507318496704_1.0761873722076416_1.0732700824737549_1.0785167217254639_1.1529695987701416_1.0525929927825928_0.7350642681121826,24.855079650878906,38.28187274932861
345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_47_355_20_23_73_22_329_88_0_365_362_358_380_377_42_48_44_51,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_0_0_1_0_0_0_0_1_N/A_0_0_0_0_0_0_1_0_0,1.1921992301940918_1.0719239711761475_0.7182797789573669_1.1608953475952148_1.2135642766952515_1.0831338167190552_0.6760619282722473_0.7628869414329529_1.0735259056091309_1.1997296810150146_0.6962843537330627_1.189063310623169_1.079667568206787_1.0937438011169434_0.7194111347198486_1.081605076789856_1.0778489112854004_1.0823376178741455_1.0843758583068848_1.1553845405578613_1.1904616355895996_1.4650377035140991_1.0525929927825928_0.7350642681121826,1.1921992301940918_1.0719239711761475_0.7182797789573669_1.1608953475952148_1.2135642766952515_1.0831338167190552_0.6760619282722473_0.7628869414329529_1.0735259056091309_1.1997296810150146_0.6962843537330627_1.189063310623169_1.079667568206787_1.0937438011169434_0.7194111347198486_1.081605076789856_1.0778489112854004_1.0823376178741455_1.0843758583068848_1.1553845405578613_1.1904616355895996_1.4075831174850464_0.6995726823806763_1.1948820352554321_0.7001065611839294_0.7074581384658813_1.0733604431152344_0.7203587889671326_1.1478381156921387_N/A_1.0718814134597778_1.0689949989318848_0.7188507318496704_1.0761873722076416_1.0732700824737549_1.0785167217254639_1.1529695987701416_1.0525929927825928_0.7350642681121826,24.855079650878906,38.28187274932861
345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_47_355_20_23_73_22_329_88_0_365_362_358_380_377_42_48_44_51,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_0_0_1_0_0_0_0_1_N/A_0_0_0_0_0_0_1_0_0,1.1921992301940918_1.0719239711761475_0.7182797789573669_1.1608953475952148_1.2135642766952515_1.0831338167190552_0.6760619282722473_0.7628869414329529_1.0735259056091309_1.1997296810150146_0.6962843537330627_1.189063310623169_1.079667568206787_1.0937438011169434_0.7194111347198486_1.081605076789856_1.0778489112854004_1.0823376178741455_1.0843758583068848_1.1553845405578613_1.1904616355895996_1.4650377035140991_1.0525929927825928_0.7350642681121826,1.1921992301940918_1.0719239711761475_0.7182797789573669_1.1608953475952148_1.2135642766952515_1.0831338167190552_0.6760619282722473_0.7628869414329529_1.0735259056091309_1.1997296810150146_0.6962843537330627_1.189063310623169_1.079667568206787_1.0937438011169434_0.7194111347198486_1.081605076789856_1.0778489112854004_1.0823376178741455_1.0843758583068848_1.1553845405578613_1.1904616355895996_1.4075831174850464_0.6995726823806763_1.1948820352554321_0.7001065611839294_0.7074581384658813_1.0733604431152344_0.7203587889671326_1.1478381156921387_N/A_1.0718814134597778_1.0689949989318848_0.7188507318496704_1.0761873722076416_1.0732700824737549_1.0785167217254639_1.1529695987701416_1.0525929927825928_0.7350642681121826,24.855079650878906,38.28187274932861
345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_47_355_20_23_73_22_329_88_0_365_362_358_380_377_42_48_44_51,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_0_0_1_0_0_0_0_1_N/A_0_0_0_0_0_0_1_0_0,1.1921992301940918_1.0719239711761475_0.7182797789573669_1.1608953475952148_1.2135642766952515_1.0831338167190552_0.6760619282722473_0.7628869414329529_1.0735259056091309_1.1997296810150146_0.6962843537330627_1.189063310623169_1.079667568206787_1.0937438011169434_0.7194111347198486_1.081605076789856_1.0778489112854004_1.0823376178741455_1.0843758583068848_1.1553845405578613_1.1904616355895996_1.4650377035140991_1.0525929927825928_0.7350642681121826,1.1921992301940918_1.0719239711761475_0.7182797789573669_1.1608953475952148_1.2135642766952515_1.0831338167190552_0.6760619282722473_0.7628869414329529_1.0735259056091309_1.1997296810150146_0.6962843537330627_1.189063310623169_1.079667568206787_1.0937438011169434_0.7194111347198486_1.081605076789856_1.0778489112854004_1.0823376178741455_1.0843758583068848_1.1553845405578613_1.1904616355895996_1.4075831174850464_0.6995726823806763_1.1948820352554321_0.7001065611839294_0.7074581384658813_1.0733604431152344_0.7203587889671326_1.1478381156921387_N/A_1.0718814134597778_1.0689949989318848_0.7188507318496704_1.0761873722076416_1.0732700824737549_1.0785167217254639_1.1529695987701416_1.0525929927825928_0.7350642681121826,24.855079650878906,38.28187274932861
345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_47_355_20_23_73_22_329_88_0_365_362_358_380_377_42_48_44_51,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_0_0_1_0_0_0_0_1_N/A_0_0_0_0_0_0_1_0_0,1.1921992301940918_1.0719239711761475_0.7182797789573669_1.1608953475952148_1.2135642766952515_1.0831338167190552_0.6760619282722473_0.7628869414329529_1.0735259056091309_1.1997296810150146_0.6962843537330627_1.189063310623169_1.079667568206787_1.0937438011169434_0.7194111347198486_1.081605076789856_1.0778489112854004_1.0823376178741455_1.0843758583068848_1.1553845405578613_1.1904616355895996_1.4650377035140991_1.0525929927825928_0.7350642681121826,1.1921992301940918_1.0719239711761475_0.7182797789573669_1.1608953475952148_1.2135642766952515_1.0831338167190552_0.6760619282722473_0.7628869414329529_1.0735259056091309_1.1997296810150146_0.6962843537330627_1.189063310623169_1.079667568206787_1.0937438011169434_0.7194111347198486_1.081605076789856_1.0778489112854004_1.0823376178741455_1.0843758583068848_1.1553845405578613_1.1904616355895996_1.4075831174850464_0.6995726823806763_1.1948820352554321_0.7001065611839294_0.7074581384658813_1.0733604431152344_0.7203587889671326_1.1478381156921387_N/A_1.0718814134597778_1.0689949989318848_0.7188507318496704_1.0761873722076416_1.0732700824737549_1.0785167217254639_1.1529695987701416_1.0525929927825928_0.7350642681121826,24.855079650878906,38.28187274932861
390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_47_355_20_23_73_22_329_88_0_365_362_358_380_377_42_48_44_51,0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_0_0_1_0_0_0_0_1_N/A_0_0_0_0_0_0_1_0_0,1.05747389793396_0.7453859448432922_1.1608953475952148_1.2135642766952515_1.0831338167190552_0.6760619282722473_0.7628869414329529_1.0735259056091309_1.1997296810150146_0.6962843537330627_1.189063310623169_1.079667568206787_1.0937438011169434_0.7194111347198486_1.081605076789856_1.0778489112854004_1.0823376178741455_1.0843758583068848_1.1553845405578613_1.1904616355895996_1.4650377035140991_1.0525929927825928_0.7350642681121826,1.05747389793396_0.7453859448432922_1.1608953475952148_1.2135642766952515_1.0831338167190552_0.6760619282722473_0.7628869414329529_1.0735259056091309_1.1997296810150146_0.6962843537330627_1.189063310623169_1.079667568206787_1.0937438011169434_0.7194111347198486_1.081605076789856_1.0778489112854004_1.0823376178741455_1.0843758583068848_1.1553845405578613_1.1904616355895996_1.4075831174850464_0.6995726823806763_1.1948820352554321_0.7001065611839294_0.7074581384658813_1.0733604431152344_0.7203587889671326_1.1478381156921387_N/A_1.0718814134597778_1.0689949989318848_0.7188507318496704_1.0761873722076416_1.0732700824737549_1.0785167217254639_1.1529695987701416_1.0525929927825928_0.7350642681121826,23.675536513328552,37.10232961177826
390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_47_355_20_23_73_22_329_88_0_365_362_358_380_377_42_48_44_51,0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_0_0,0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_0_0_1_0_0_0_0_1_N/A_0_0_0_0_0_0_1_0_0,1.05747389793396_0.7453859448432922_1.1608953475952148_1.2135642766952515_1.0831338167190552_0.6760619282722473_0.7628869414329529_1.0735259056091309_1.1997296810150146_0.6962843537330627_1.189063310623169_1.079667568206787_1.0937438011169434_0.7194111347198486_1.081605076789856_1.0778489112854004_1.0823376178741455_1.0843758583068848_1.1553845405578613_1.1904616355895996_1.4650377035140991_1.0525929927825928_0.7350642681121826,1.05747389793396_0.7453859448432922_1.1608953475952148_1.2135642766952515_1.0831338167190552_0.6760619282722473_0.7628869414329529_1.0735259056091309_1.1997296810150146_0.6962843537330627_1.189063310623169_1.079667568206787_1.0937438011169434_0.7194111347198486_1.081605076789856_1.0778489112854004_1.0823376178741455_1.0843758583068848_1.1553845405578613_1.1904616355895996_1.4075831174850464_0.6995726823806763_1.1948820352554321_0.7001065611839294_0.7074581384658813_1.0733604431152344_0.7203587889671326_1.1478381156921387_N/A_1.0718814134597778_1.0689949989318848_0.7188507318496704_1.0761873722076416_1.0732700824737549_1.0785167217254639_1.1529695987701416_1.0525929927825928_0.7350642681121826,23.675536513328552,37.10232961177826
